VRF name,Prefix,RT values
maxis_MC_ACP,10.152.133.162/32,"65103:63722, 65103:65882, 65104:63722, 65104:65882, 65535:60900, 65535:60902, 65535:60904, 65535:65982, 65535:66361"
maxis_MC_ACP,10.152.154.68/30,"65104:63722, 65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.152.154.76/30,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.152.154.80/30,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.152.154.88/30,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.152.154.96/30,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.152.154.100/30,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.152.154.104/30,"65104:63722, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.152.154.108/30,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.154.3.8/29,"65535:60940, 65535:60942, 65535:60944"
maxis_MC_ACP,10.154.3.16/29,"65535:60940, 65535:60942, 65535:60944"
maxis_MC_ACP,10.154.4.8/29,"65535:60940, 65535:60942, 65535:60945, 65535:66361"
maxis_MC_ACP,10.154.4.16/29,"65535:60940, 65535:60942, 65535:60945, 65535:66361"
maxis_MC_ACP,10.154.5.8/29,"65535:60940, 65535:60942, 65535:60944"
maxis_MC_ACP,10.154.5.16/29,"65535:60940, 65535:60942, 65535:60944"
maxis_MC_ACP,10.154.7.8/29,"65535:60940, 65535:60942, 65535:60945, 65535:66361"
maxis_MC_ACP,10.154.7.16/29,"65535:60940, 65535:60942, 65535:60945, 65535:66361"
maxis_MC_ACP,10.154.8.8/29,"65535:60940, 65535:60942, 65535:60944"
maxis_MC_ACP,10.154.8.16/29,"65535:60940, 65535:60942, 65535:60944"
maxis_MC_ACP,10.154.9.8/29,"65535:60940, 65535:60942, 65535:60944"
maxis_MC_ACP,10.154.9.16/29,"65535:60940, 65535:60942, 65535:60944"
maxis_MC_ACP,10.154.20.144/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.154.20.152/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.154.20.176/29,"65535:60940, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.154.20.184/29,"65535:60940, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.155.3.8/29,"65535:60940, 65535:60942, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.155.3.16/29,"65535:60940, 65535:60942, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.155.4.8/29,"65135:63722, 65135:65882, 65147:63722, 65147:65882, 65535:60940, 65535:60944, 65535:60945, 65535:65501, 65535:66361"
maxis_MC_ACP,10.155.4.16/29,"65135:63722, 65135:65882, 65147:63722, 65147:65882, 65535:60940, 65535:60944, 65535:60945, 65535:65501, 65535:66361"
maxis_MC_ACP,10.155.5.8/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.155.5.16/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.155.6.8/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.155.6.16/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.155.7.8/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.155.7.16/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.156.3.8/29,"65143:63722, 65143:65882, 65146:63722, 65146:65882, 65535:60940, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.156.3.16/29,"65143:63722, 65143:65882, 65146:63722, 65146:65882, 65535:60940, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.156.4.8/29,"65143:63722, 65143:65882, 65146:63722, 65146:65882, 65535:60940, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.156.4.16/29,"65143:63722, 65143:65882, 65146:63722, 65146:65882, 65535:60940, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.156.6.8/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.156.6.16/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.156.128.152/29,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.128.161/32,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.128.162/32,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.129.152/29,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.129.161/32,"65123:63722, 65123:65882, 65133:63722, 65133:65882, 65535:60900, 65535:60902, 65535:60904, 65535:65982, 65535:66361"
maxis_MC_ACP,10.156.129.162/32,"65123:63722, 65123:65882, 65133:63722, 65133:65882, 65535:60900, 65535:60902, 65535:60904, 65535:65982, 65535:66361"
maxis_MC_ACP,10.156.130.152/29,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.130.161/32,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.130.162/32,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.132.152/29,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.132.161/32,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.132.162/32,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.133.152/29,"65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.133.161/32,"65123:63722, 65123:65882, 65133:63722, 65133:65882, 65535:60900, 65535:60902, 65535:60904, 65535:65982, 65535:66361"
maxis_MC_ACP,10.156.133.162/32,"65123:63722, 65123:65882, 65133:63722, 65133:65882, 65535:60900, 65535:60902, 65535:60904, 65535:65982, 65535:66361"
maxis_MC_ACP,10.156.136.41/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,10.156.136.42/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,10.156.136.48/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,10.156.136.49/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,10.156.136.73/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,10.156.136.74/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,10.156.136.80/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,10.156.136.81/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,10.156.137.129/32,"65535:11250, 65535:60282, 65535:60286, 65535:60900, 65535:60902"
maxis_MC_ACP,10.156.137.137/32,"65535:11250, 65535:60282, 65535:60286, 65535:60900, 65535:60902"
maxis_MC_ACP,10.156.140.152/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.140.156/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.140.201/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.140.202/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.140.217/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.140.218/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.142.152/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.142.156/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.142.201/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.142.202/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.142.217/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.142.218/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.144.152/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.144.156/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.144.168/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.144.172/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.144.201/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904, 65535:65501, 65535:65882, 65535:66361"
maxis_MC_ACP,10.156.144.202/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904, 65535:65501, 65535:65882, 65535:66361"
maxis_MC_ACP,10.156.144.209/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904, 65535:65501, 65535:65882, 65535:66361"
maxis_MC_ACP,10.156.144.210/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904, 65535:65501, 65535:65882, 65535:66361"
maxis_MC_ACP,10.156.144.217/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.144.218/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.145.152/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.145.156/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.145.168/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.145.172/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.145.201/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.145.202/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.145.209/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.145.210/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.145.217/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.145.218/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.156.237.180/30,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.156.237.200/30,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.159.84.240/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.159.85.0/30,"65535:11250, 65535:60900, 65535:60902, 65535:60904"
maxis_MC_ACP,10.221.32.0/26,"65535:11250, 65535:26302, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60101, 65535:60262, 65535:60282, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61461, 65535:61501, 65535:61602, 65535:61682, 65535:61742, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:63521, 65535:63722, 65535:64663, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.221.32.64/29,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.32.72/29,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.32.128/26,"65535:11250, 65535:26302, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60101, 65535:60262, 65535:60282, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61461, 65535:61501, 65535:61602, 65535:61682, 65535:61742, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:63521, 65535:63722, 65535:64663, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.221.32.192/27,"65535:11250, 65535:26302, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60101, 65535:60262, 65535:60282, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61461, 65535:61501, 65535:61602, 65535:61682, 65535:61742, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:63521, 65535:63722, 65535:64663, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.221.32.192/29,"65535:11250, 65535:26302, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60101, 65535:60262, 65535:60282, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61461, 65535:61501, 65535:61602, 65535:61682, 65535:61742, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:63521, 65535:63722, 65535:64663, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.221.32.200/29,"65535:11250, 65535:26302, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60101, 65535:60262, 65535:60282, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61461, 65535:61501, 65535:61602, 65535:61682, 65535:61742, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:63521, 65535:63722, 65535:64663, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.221.33.81/32,"65535:11250, 65535:60063, 65535:60101, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.33.82/32,"65535:11250, 65535:60063, 65535:60101, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.33.83/32,"65535:11250, 65535:60063, 65535:60101, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.33.84/32,"65535:11250, 65535:60063, 65535:60101, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.33.96/27,"65535:11250, 65535:60063, 65535:60101, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.33.128/27,"65535:11250, 65535:60063, 65535:60101, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.204.8/29,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.204.16/29,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.204.32/28,"65535:11250, 65535:26302, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60101, 65535:60262, 65535:60282, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61461, 65535:61501, 65535:61602, 65535:61682, 65535:61742, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:63521, 65535:63722, 65535:64663, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.221.204.48/29,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.204.56/29,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.204.132/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.204.164/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.210.0/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.210.4/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.210.8/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61501, 65535:64663"
maxis_MC_ACP,10.221.210.72/30,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,10.221.210.76/30,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,10.222.129.0/24,"65535:11250, 65535:26302, 65535:60021, 65535:60063, 65535:60201, 65535:60627, 65535:60943, 65535:60945, 65535:61074, 65535:61501, 65535:62081, 65535:64663, 65535:66501"
maxis_MC_ACP,10.225.16.0/26,"65535:11250, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60065, 65535:60101, 65535:60201, 65535:60282, 65535:60284, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61064, 65535:61461, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.225.16.64/28,"65535:11250, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60065, 65535:60101, 65535:60201, 65535:60282, 65535:60284, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61064, 65535:61461, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.225.16.128/26,"65535:11250, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60065, 65535:60101, 65535:60201, 65535:60282, 65535:60284, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61064, 65535:61461, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.225.16.192/29,"65535:11250, 65535:60063, 65535:60065, 65535:60284, 65535:60943, 65535:60945"
maxis_MC_ACP,10.225.16.200/29,"65535:11250, 65535:60063, 65535:60065, 65535:60284, 65535:60943, 65535:60945"
maxis_MC_ACP,10.225.16.208/29,"65535:11250, 65535:60063, 65535:60065, 65535:60284, 65535:60943, 65535:60945"
maxis_MC_ACP,10.225.16.216/29,"65535:11250, 65535:60063, 65535:60065, 65535:60284, 65535:60943, 65535:60945"
maxis_MC_ACP,10.225.20.0/30,"65535:11250, 65535:60063, 65535:60065, 65535:60284, 65535:60943, 65535:60945"
maxis_MC_ACP,10.225.20.4/30,"65535:11250, 65535:60063, 65535:60065, 65535:60284, 65535:60943, 65535:60945"
maxis_MC_ACP,10.225.20.8/30,"65535:11250, 65535:60063, 65535:60065, 65535:60284, 65535:60943, 65535:60945"
maxis_MC_ACP,10.225.64.0/26,"65535:11250, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60065, 65535:60101, 65535:60201, 65535:60282, 65535:60284, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61064, 65535:61461, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.225.64.128/26,"65535:11250, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60065, 65535:60101, 65535:60201, 65535:60282, 65535:60284, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61064, 65535:61461, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.225.65.0/28,"65535:11250, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60065, 65535:60101, 65535:60201, 65535:60282, 65535:60284, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61064, 65535:61461, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.225.65.16/28,"65535:11250, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60065, 65535:60101, 65535:60201, 65535:60282, 65535:60284, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61064, 65535:61461, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.225.65.32/27,"65535:11250, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60065, 65535:60101, 65535:60201, 65535:60282, 65535:60284, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61064, 65535:61461, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.225.65.160/27,"65535:11250, 65535:60000, 65535:60021, 65535:60061, 65535:60063, 65535:60065, 65535:60101, 65535:60201, 65535:60282, 65535:60284, 65535:60403, 65535:60621, 65535:60661, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61064, 65535:61461, 65535:61942, 65535:62080, 65535:62380, 65535:62502, 65535:62881, 65535:62941, 65535:63422, 65535:64843, 65535:65882, 65535:66362"
maxis_MC_ACP,10.228.0.192/27,"65535:11250, 65535:26302, 65535:60101, 65535:60282, 65535:60621, 65535:60943, 65535:61062, 65535:61742, 65535:62182, 65535:62642, 65535:63102, 65535:64843, 65535:65882, 65535:65922, 65535:66362"
maxis_MC_ACP,10.228.0.192/29,"65535:11250, 65535:26302, 65535:60101, 65535:60282, 65535:60621, 65535:60943, 65535:61062, 65535:61742, 65535:62182, 65535:62642, 65535:63102, 65535:64843, 65535:65882, 65535:65922, 65535:66362"
maxis_MC_ACP,10.228.0.200/29,"65535:11250, 65535:26302, 65535:60101, 65535:60282, 65535:60621, 65535:60943, 65535:61062, 65535:61742, 65535:62182, 65535:62642, 65535:63102, 65535:64843, 65535:65882, 65535:65922, 65535:66362"
maxis_MC_ACP,10.228.132.0/27,"65535:11250, 65535:26302, 65535:60021, 65535:60101, 65535:60201, 65535:60282, 65535:60621, 65535:60943, 65535:61062, 65535:61064, 65535:61742, 65535:62182, 65535:62642, 65535:63102, 65535:64843, 65535:65882, 65535:65922, 65535:66362, 65535:66501"
maxis_MC_ACP,10.228.132.32/27,"65535:11250, 65535:26302, 65535:60021, 65535:60101, 65535:60201, 65535:60282, 65535:60621, 65535:60943, 65535:61062, 65535:61064, 65535:61742, 65535:62182, 65535:62642, 65535:63102, 65535:64843, 65535:65882, 65535:65922, 65535:66362, 65535:66501"
maxis_MC_ACP,10.228.132.64/28,"65535:11250, 65535:26302, 65535:60021, 65535:60101, 65535:60201, 65535:60282, 65535:60621, 65535:60943, 65535:61062, 65535:61064, 65535:61742, 65535:62182, 65535:62642, 65535:63102, 65535:64843, 65535:65882, 65535:65922, 65535:66362, 65535:66501"
maxis_MC_ACP,10.228.132.80/28,"65535:11250, 65535:26302, 65535:60021, 65535:60101, 65535:60201, 65535:60282, 65535:60621, 65535:60943, 65535:61062, 65535:61064, 65535:61742, 65535:62182, 65535:62642, 65535:63102, 65535:64843, 65535:65882, 65535:65922, 65535:66362, 65535:66501"
maxis_MC_ACP,10.228.132.96/27,"65535:11250, 65535:26302, 65535:60021, 65535:60101, 65535:60201, 65535:60282, 65535:60621, 65535:60943, 65535:61062, 65535:61064, 65535:61742, 65535:62182, 65535:62642, 65535:63102, 65535:64843, 65535:65882, 65535:65922, 65535:66362, 65535:66501"
maxis_MC_ACP,10.228.132.232/30,"65535:11250, 65535:26302, 65535:60021, 65535:60101, 65535:60201, 65535:60282, 65535:60621, 65535:60943, 65535:61062, 65535:61064, 65535:61742, 65535:62182, 65535:62642, 65535:63102, 65535:64843, 65535:65882, 65535:65922, 65535:66362, 65535:66501"
maxis_MC_ACP,10.228.133.64/27,"65535:11250, 65535:26302, 65535:60021, 65535:60101, 65535:60201, 65535:60282, 65535:60621, 65535:60943, 65535:61062, 65535:61064, 65535:61742, 65535:62182, 65535:62642, 65535:63102, 65535:64843, 65535:65882, 65535:65922, 65535:66362, 65535:66501"
maxis_MC_ACP,10.228.133.96/27,"65535:11250, 65535:26302, 65535:60021, 65535:60101, 65535:60201, 65535:60282, 65535:60621, 65535:60943, 65535:61062, 65535:61064, 65535:61742, 65535:62182, 65535:62642, 65535:63102, 65535:64843, 65535:65882, 65535:65922, 65535:66362, 65535:66501"
maxis_MC_ACP,10.230.16.0/26,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60101, 65535:60282, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.16.64/29,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.16.72/29,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.16.80/29,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.16.88/29,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.16.128/26,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60101, 65535:60282, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.16.192/27,"65535:11250, 65535:26302, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60101, 65535:60282, 65535:60284, 65535:60621, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61461, 65535:62502, 65535:63422, 65535:63521, 65535:63722, 65535:64663, 65535:64843, 65535:65501, 65535:65882, 65535:66362"
maxis_MC_ACP,10.230.16.192/29,"65535:11250, 65535:26302, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60101, 65535:60282, 65535:60284, 65535:60621, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61461, 65535:62502, 65535:63422, 65535:63521, 65535:63722, 65535:64663, 65535:64843, 65535:65501, 65535:65882, 65535:66362"
maxis_MC_ACP,10.230.16.200/29,"65535:11250, 65535:26302, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60101, 65535:60282, 65535:60284, 65535:60621, 65535:60861, 65535:60901, 65535:60941, 65535:60943, 65535:60945, 65535:61062, 65535:61461, 65535:62502, 65535:63422, 65535:63521, 65535:63722, 65535:64663, 65535:64843, 65535:65501, 65535:65882, 65535:66362"
maxis_MC_ACP,10.230.17.0/24,"65535:11250, 65535:60021, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:61074, 65535:64663, 65535:66501"
maxis_MC_ACP,10.230.17.64/27,"65535:11250, 65535:60021, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:61074, 65535:64663, 65535:66501"
