VRF name,Prefix,RT values
maxis_IuPS,203.82.88.41/32,"65535:18000, 65535:26002, 65535:60121, 65535:61961, 65535:62581, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.42/32,"65535:18000, 65535:26002, 65535:60121, 65535:61961, 65535:62581, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.64/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.64/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.96/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.96/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.112/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.128/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.128/28,"65535:18000, 65535:26002, 65535:60121, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.129/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.130/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.131/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.132/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.133/32,"65535:18000, 65535:26002, 65535:60121, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.134/32,"65535:18000, 65535:26002, 65535:60121, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.135/32,"65535:18000, 65535:26002, 65535:60121, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.136/32,"65535:18000, 65535:26002, 65535:60121, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.137/32,"65535:18000, 65535:26002, 65535:60121, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.138/32,"65535:18000, 65535:26002, 65535:60121, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
